index,5,10,15,20
0,0.011484051532424067,0.011484051532424067,0.011484051532424067,0.011484051532424067
1,0.00702016919321715,0.00702016919321715,0.00702016919321715,0.00702016919321715
2,0.004827297489335015,0.004827297489335015,0.004827297489335015,0.004827297489335015
3,0.003800496901464828,0.003800496901464828,0.003800496901464828,0.003800496901464828
4,0.003847913073883615,0.003163065259437604,0.003163065259437604,0.003163065259437604
5,0.0037819179409418046,0.0026325549267394283,0.0026325549267394283,0.0026325549267394283
6,0.0036852336258683884,0.0024013418872158624,0.0024013418872158624,0.0024013418872158624
7,0.0037150420093175662,0.0020096852687001097,0.0020096852687001097,0.0020096852687001097
8,0.003981189595760971,0.001721790349250248,0.001721790349250248,0.001721790349250248
9,0.0037987348188819135,0.0018110790743762067,0.0016429651703534745,0.0016429651703534745
10,0.0038531883866472355,0.001877813005099893,0.0015274141678171414,0.0015274141678171414
11,0.003722098418035096,0.0019668627672589194,0.0014356364579910421,0.0014356364579910421
12,0.003624406353257072,0.002108264326714778,0.0014603022090597872,0.0014603022090597872
13,0.0037766693754914447,0.0020035201128808153,0.001335743810502736,0.001335743810502736
14,0.004074664171605235,0.0021128213722470973,0.0013486050518555302,0.0013171037168630878
15,0.0038596969845673358,0.0020205757810577464,0.0013858871622580001,0.0011532543554715992
16,0.003950870742326902,0.0018582121068146315,0.0011747203033751783,0.0010434726330934199
17,0.003987270817261031,0.001773491471700475,0.0013841893404367663,0.0010659341938806471
18,0.004121803517667323,0.0018322063248328688,0.0015400956823840833,0.0013003707719080543
19,0.003773325135130142,0.001874893321658212,0.0013381482556595501,0.0011913411948478857
20,0.0037548323779348805,0.0018422733637114583,0.0013216160118144629,0.0010865620374398766
21,0.0040648614648311375,0.0019340362109506154,0.0014353820825517387,0.001156244991993709
22,0.003871487848914698,0.0020057392421368747,0.0015347498414319434,0.0012304139298846444
23,0.0037911425651062144,0.002067246076804534,0.00161532413789766,0.0013072856416907316
24,0.003967323055957938,0.0020405002013815098,0.0015245072953875638,0.0012928667394127194
25,0.004084719241507656,0.0020790740797076057,0.0015464137697113359,0.0013804073899683724
26,0.003990822307779402,0.0021046578093877454,0.0015259096023666973,0.0015115356767261728
27,0.00396572266960926,0.0020018369493382485,0.001636382757316537,0.0016341151511886259
